id,vendor_slug,vendor_label,display_name,modality,input_modalities_str,output_modalities_str,tokenizer,context_length,max_completion_tokens,is_moderated,supported_parameters,canonical_slug,description_excerpt
qwen/qwen3.5-122b-a10b,qwen,Qwen,Qwen: Qwen3.5-122B-A10B,text+image+video->text,"text,image,video",text,Qwen3,262144,65536,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",qwen/qwen3.5-122b-a10b-20260224,"The Qwen3.5 122B-A10B native vision-language model is built on a hybrid architecture that integrates a linear attention mechanism with a sparse mixture-of-experts model, achieving higher inference efficiency. In terms of overall performance, this model is second only to Qwen3.5-397B-A17B. Its text capabilities significantly outperform those of Qwen3-235B-2507, and its visual capabilities surpas..."
qwen/qwen3.5-27b,qwen,Qwen,Qwen: Qwen3.5-27B,text+image+video->text,"text,image,video",text,Qwen3,262144,65536,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",qwen/qwen3.5-27b-20260224,"The Qwen3.5 27B native vision-language Dense model incorporates a linear attention mechanism, delivering fast response times while balancing inference speed and performance. Its overall capabilities are comparable to those of the Qwen3.5-122B-A10B."
qwen/qwen3.5-35b-a3b,qwen,Qwen,Qwen: Qwen3.5-35B-A3B,text+image+video->text,"text,image,video",text,Qwen3,262144,65536,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",qwen/qwen3.5-35b-a3b-20260224,"The Qwen3.5 Series 35B-A3B is a native vision-language model designed with a hybrid architecture that integrates linear attention mechanisms and a sparse mixture-of-experts model, achieving higher inference efficiency. Its overall performance is comparable to that of the Qwen3.5-27B."
qwen/qwen3.5-397b-a17b,qwen,Qwen,Qwen: Qwen3.5 397B A17B,text+image+video->text,"text,image,video",text,Qwen3,262144,65536,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3.5-397b-a17b-20260216,"The Qwen3.5 series 397B-A17B native vision-language model is built on a hybrid architecture that integrates a linear attention mechanism with a sparse mixture-of-experts model, achieving higher inference efficiency. It delivers state-of-the-art performance comparable to leading-edge models across a wide range of tasks, including language understanding, logical reasoning, code generation, agent-..."
qwen/qwen3.5-9b,qwen,Qwen,Qwen: Qwen3.5-9B,text+image+video->text,"text,image,video",text,Qwen3,256000,,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",qwen/qwen3.5-9b-20260310,"Qwen3.5-9B is a multimodal foundation model from the Qwen3.5 family, designed to deliver strong reasoning, coding, and visual understanding in an efficient 9B-parameter architecture. It uses a unified vision-language design with early fusion of multimodal tokens, allowing the model to process and reason across text and images within the same context."
qwen/qwen3.5-flash-02-23,qwen,Qwen,Qwen: Qwen3.5-Flash,text+image+video->text,"text,image,video",text,Qwen3,1000000,65536,False,"[""include_reasoning"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen3.5-flash-20260224,"The Qwen3.5 native vision-language Flash models are built on a hybrid architecture that integrates a linear attention mechanism with a sparse mixture-of-experts model, achieving higher inference efficiency. Compared to the 3 series, these models deliver a leap forward in performance for both pure text and multimodal tasks, offering fast response times while balancing inference speed and overall..."
qwen/qwen3.5-plus-02-15,qwen,Qwen,Qwen: Qwen3.5 Plus 2026-02-15,text+image+video->text,"text,image,video",text,Qwen3,1000000,65536,False,"[""include_reasoning"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen3.5-plus-20260216,"The Qwen3.5 native vision-language series Plus models are built on a hybrid architecture that integrates linear attention mechanisms with sparse mixture-of-experts models, achieving higher inference efficiency. In a variety of task evaluations, the 3.5 series consistently demonstrates performance on par with state-of-the-art leading models. Compared to the 3 series, these models show a leap for..."
qwen/qwq-32b,qwen,Qwen,Qwen: QwQ 32B,text->text,text,text,Qwen,131072,131072,False,"[""frequency_penalty"", ""include_reasoning"", ""reasoning"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwq-32b,"QwQ is the reasoning model of the Qwen series. Compared with conventional instruction-tuned models, QwQ, which is capable of thinking and reasoning, can achieve significantly enhanced performance in downstream tasks, especially hard problems. QwQ-32B is the medium-sized reasoning model, which is capable of achieving competitive performance against state-of-the-art reasoning models, e.g., DeepSe..."
relace/relace-apply-3,relace,Relace,Relace: Relace Apply 3,text->text,text,text,Other,256000,128000,False,"[""max_tokens"", ""seed"", ""stop""]",relace/relace-apply-3,"Relace Apply 3 is a specialized code-patching LLM that merges AI-suggested edits straight into your source files. It can apply updates from GPT-4o, Claude, and others into your files at 10,000 tokens/sec on average.

The model requires the prompt to be in the following format: 
<instruction>{instruction}</instruction>
<code>{initial_code}</code>
<update>{edit_snippet}</update>

Zero Data Retent..."
relace/relace-search,relace,Relace,Relace: Relace Search,text->text,text,text,Other,256000,128000,False,"[""max_tokens"", ""seed"", ""stop"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",relace/relace-search-20251208,"The relace-search model uses 4-12 `view_file` and `grep` tools in parallel to explore a codebase and return relevant files to the user request. 

In contrast to RAG, relace-search performs agentic multi-step reasoning to produce highly precise results 4x faster than any frontier model. It's designed to serve as a subagent that passes its findings to an ""oracle"" coding agent, who orchestrates/pe..."
sao10k/l3-euryale-70b,sao10k,Sao10k,Sao10k: Llama 3 Euryale 70B v2.1,text->text,text,text,Llama3,8192,8192,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""seed"", ""stop"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",sao10k/l3-euryale-70b,"Euryale 70B v2.1 is a model focused on creative roleplay from [Sao10k](https://ko-fi.com/sao10k).

- Better prompt adherence.
- Better anatomy / spatial awareness.
- Adapts much better to unique and custom formatting / reply formats.
- Very creative, lots of unique swipes.
- Is not restrictive during roleplays."
sao10k/l3-lunaris-8b,sao10k,Sao10K,Sao10K: Llama 3 8B Lunaris,text->text,text,text,Llama3,8192,,False,"[""frequency_penalty"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""top_k"", ""top_p""]",sao10k/l3-lunaris-8b,"Lunaris 8B is a versatile generalist and roleplaying model based on Llama 3. It's a strategic merge of multiple models, designed to balance creativity with improved logic and general knowledge.

Created by [Sao10k](https://huggingface.co/Sao10k), this model aims to offer an improved experience over Stheno v3.2, with enhanced creativity and logical reasoning.

For best results, use with Llama 3 ..."
sao10k/l3.1-70b-hanami-x1,sao10k,Sao10K,Sao10K: Llama 3.1 70B Hanami x1,text->text,text,text,Llama3,16000,,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""seed"", ""stop"", ""temperature"", ""top_k"", ""top_p""]",sao10k/l3.1-70b-hanami-x1,This is [Sao10K](/sao10k)'s experiment over [Euryale v2.2](/sao10k/l3.1-euryale-70b).
sao10k/l3.1-euryale-70b,sao10k,Sao10K,Sao10K: Llama 3.1 Euryale 70B v2.2,text->text,text,text,Llama3,131072,16384,False,"[""frequency_penalty"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",sao10k/l3.1-euryale-70b,Euryale L3.1 70B v2.2 is a model focused on creative roleplay from [Sao10k](https://ko-fi.com/sao10k). It is the successor of [Euryale L3 70B v2.1](/models/sao10k/l3-euryale-70b).
sao10k/l3.3-euryale-70b,sao10k,Sao10K,Sao10K: Llama 3.3 Euryale 70B,text->text,text,text,Llama3,131072,16384,False,"[""frequency_penalty"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""top_k"", ""top_logprobs"", ""top_p""]",sao10k/l3.3-euryale-70b-v2.3,Euryale L3.3 70B is a model focused on creative roleplay from [Sao10k](https://ko-fi.com/sao10k). It is the successor of [Euryale L3 70B v2.2](/models/sao10k/l3-euryale-70b).
stepfun/step-3.5-flash,stepfun,StepFun,StepFun: Step 3.5 Flash,text->text,text,text,Other,256000,256000,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""reasoning"", ""stop"", ""temperature"", ""tools"", ""top_p""]",stepfun/step-3.5-flash,"Step 3.5 Flash is StepFun's most capable open-source foundation model. Built on a sparse Mixture of Experts (MoE) architecture, it selectively activates only 11B of its 196B parameters per token. It is a reasoning model that is incredibly speed efficient even at long contexts."
stepfun/step-3.5-flash:free,stepfun,StepFun,StepFun: Step 3.5 Flash (free),text->text,text,text,Other,256000,256000,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""reasoning"", ""stop"", ""temperature"", ""tools"", ""top_p""]",stepfun/step-3.5-flash,"Step 3.5 Flash is StepFun's most capable open-source foundation model. Built on a sparse Mixture of Experts (MoE) architecture, it selectively activates only 11B of its 196B parameters per token. It is a reasoning model that is incredibly speed efficient even at long contexts."
switchpoint/router,switchpoint,Switchpoint,Switchpoint Router,text->text,text,text,Other,131072,,False,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""seed"", ""stop"", ""temperature"", ""top_k"", ""top_p""]",switchpoint/router,"Switchpoint AI's router instantly analyzes your request and directs it to the optimal AI from an ever-evolving library. 

As the world of LLMs advances, our router gets smarter, ensuring you always benefit from the industry's newest models without changing your workflow.

This model is configured for a simple, flat rate per response here on OpenRouter. It's powered by the full routing engine fr..."
tencent/hunyuan-a13b-instruct,tencent,Tencent,Tencent: Hunyuan A13B Instruct,text->text,text,text,Other,131072,131072,False,"[""frequency_penalty"", ""include_reasoning"", ""reasoning"", ""response_format"", ""structured_outputs"", ""temperature"", ""top_k"", ""top_p""]",tencent/hunyuan-a13b-instruct,"Hunyuan-A13B is a 13B active parameter Mixture-of-Experts (MoE) language model developed by Tencent, with a total parameter count of 80B and support for reasoning via Chain-of-Thought. It offers competitive benchmark performance across mathematics, science, coding, and multi-turn reasoning tasks, while maintaining high inference efficiency via Grouped Query Attention (GQA) and quantization supp..."
thedrummer/cydonia-24b-v4.1,thedrummer,TheDrummer,TheDrummer: Cydonia 24B V4.1,text->text,text,text,Other,131072,131072,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""seed"", ""stop"", ""temperature"", ""top_k"", ""top_p""]",thedrummer/cydonia-24b-v4.1,"Uncensored and creative writing model based on Mistral Small 3.2 24B with good recall, prompt adherence, and intelligence."
thedrummer/rocinante-12b,thedrummer,TheDrummer,TheDrummer: Rocinante 12B,text->text,text,text,Qwen,32768,32768,False,"[""frequency_penalty"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",thedrummer/rocinante-12b,"Rocinante 12B is designed for engaging storytelling and rich prose.

Early testers have reported:
- Expanded vocabulary with unique and expressive word choices
- Enhanced creativity for vivid narratives
- Adventure-filled and captivating stories"
thedrummer/skyfall-36b-v2,thedrummer,TheDrummer,TheDrummer: Skyfall 36B V2,text->text,text,text,Other,32768,32768,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""seed"", ""stop"", ""temperature"", ""top_k"", ""top_p""]",thedrummer/skyfall-36b-v2,"Skyfall 36B v2 is an enhanced iteration of Mistral Small 2501, specifically fine-tuned for improved creativity, nuanced writing, role-playing, and coherent storytelling."
thedrummer/unslopnemo-12b,thedrummer,TheDrummer,TheDrummer: UnslopNemo 12B,text->text,text,text,Mistral,32768,32768,False,"[""frequency_penalty"", ""logprobs"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_logprobs"", ""top_p""]",thedrummer/unslopnemo-12b,"UnslopNemo v4.1 is the latest addition from the creator of Rocinante, designed for adventure writing and role-play scenarios."
